City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain (inches),Snow (inches)
236,Te Anau,NZ,2021-08-25 17:28:29,-45.4167,167.7167,280.45,91,78,2.4,moderate rain,2.33,0
237,Grindavik,IS,2021-08-25 17:28:30,63.8424,-22.4338,287.12,100,90,10.8,mist,0.0,0
238,Coihaique,CL,2021-08-25 17:25:47,-45.5752,-72.0662,280.49,81,90,3.6,light intensity shower rain,0.51,0
239,Kupang,ID,2021-08-25 17:28:30,-10.1667,123.5833,297.15,85,15,4.05,few clouds,0.0,0
240,Erdaojiang,CN,2021-08-25 17:24:20,41.7764,126.0319,288.68,94,76,2.12,broken clouds,0.0,0
241,Chupa,RU,2021-08-25 17:28:31,66.27,33.0549,281.54,75,100,2.09,overcast clouds,0.0,0
242,Nouadhibou,MR,2021-08-25 17:28:31,20.931,-17.0347,298.14,73,9,8.75,clear sky,0.0,0
243,Sistranda,NO,2021-08-25 17:28:32,63.7256,8.834,286.13,88,45,8.21,scattered clouds,0.0,0
244,Opuwo,NA,2021-08-25 17:28:32,-18.0607,13.84,299.07,14,1,5.37,clear sky,0.0,0
245,San Roque,ES,2021-08-25 17:28:33,36.2107,-5.3842,299.61,65,20,2.06,few clouds,0.0,0
246,Port Pirie,AU,2021-08-25 17:28:33,-33.1833,138.0167,282.2,87,88,1.94,overcast clouds,0.0,0
247,Picota,PE,2021-08-25 17:28:34,-6.9197,-76.3304,308.42,37,87,0.63,overcast clouds,0.0,0
248,Lazaro Cardenas,MX,2021-08-25 17:28:34,17.9583,-102.2,302.26,71,70,0.73,broken clouds,0.0,0
249,Husavik,IS,2021-08-25 17:28:34,66.0449,-17.3389,295.1,76,0,3.27,clear sky,0.0,0
250,Guerrero Negro,MX,2021-08-25 17:28:35,27.9769,-114.0611,299.7,60,2,4.91,clear sky,0.0,0
251,Sept-Iles,CA,2021-08-25 17:28:35,50.2001,-66.3821,295.44,49,75,2.57,broken clouds,0.0,0
252,Labuhan,ID,2021-08-25 17:28:35,-6.8844,112.2051,297.58,74,36,5.08,scattered clouds,0.0,0
253,Tecoanapa,MX,2021-08-25 17:28:36,16.5167,-98.75,302.12,71,79,1.43,broken clouds,0.0,0
254,Oussouye,SN,2021-08-25 17:28:36,12.485,-16.5469,303.2,87,88,2.91,heavy intensity rain,4.97,0
255,Brigantine,US,2021-08-25 17:28:37,39.4101,-74.3646,308.31,63,1,2.57,clear sky,0.0,0
256,Sisimiut,GL,2021-08-25 17:28:37,66.9395,-53.6735,280.06,87,100,7.58,overcast clouds,0.0,0
257,Chambersburg,US,2021-08-25 17:28:37,39.9376,-77.6611,307.24,59,0,0.89,clear sky,0.0,0
258,Quatre Cocos,MU,2021-08-25 17:28:38,-20.2078,57.7625,294.21,70,43,5.44,scattered clouds,0.0,0
259,Tezu,IN,2021-08-25 17:28:38,27.9167,96.1667,296.94,98,100,1.03,overcast clouds,0.0,0
260,Borogontsy,RU,2021-08-25 17:28:39,62.6683,131.1683,286.42,65,100,3.43,overcast clouds,0.0,0
261,Sukhobuzimskoye,RU,2021-08-25 17:28:39,56.5,93.2728,286.95,62,96,1.02,overcast clouds,0.0,0
262,Balykshi,KZ,2021-08-25 17:28:39,47.0667,51.8667,297.15,38,0,4.0,clear sky,0.0,0
263,Trat,TH,2021-08-25 17:28:40,12.5,102.5,296.9,98,99,1.64,light rain,0.75,0
264,Banyo,CM,2021-08-25 17:28:40,6.75,11.8167,293.56,94,97,0.32,light rain,0.86,0
265,Pitimbu,BR,2021-08-25 17:28:41,-7.4706,-34.8086,301.48,78,81,7.81,broken clouds,0.0,0
266,Egvekinot,RU,2021-08-25 17:28:41,66.3167,-179.1667,275.12,96,100,3.31,light rain,0.93,0
267,Nuevo Progreso,MX,2021-08-25 17:28:42,23.1667,-97.95,304.76,63,25,1.34,scattered clouds,0.0,0
268,Conceicao Do Araguaia,BR,2021-08-25 17:28:42,-8.2578,-49.2647,309.22,36,0,8.23,clear sky,0.0,0
269,Hithadhoo,MV,2021-08-25 17:28:43,-0.6,73.0833,301.11,74,18,3.95,few clouds,0.0,0
270,Kavaratti,IN,2021-08-25 17:28:43,10.5669,72.642,300.17,81,89,7.68,overcast clouds,0.0,0
271,Am Timan,TD,2021-08-25 17:28:44,11.0297,20.2827,297.91,88,79,2.72,broken clouds,0.0,0
272,Castro,BR,2021-08-25 17:28:44,-24.7911,-50.0119,301.91,29,1,5.59,clear sky,0.0,0
273,Victoria,HK,2021-08-25 17:28:45,22.2855,114.1577,303.33,81,95,0.45,overcast clouds,0.0,0
274,Kassala,SD,2021-08-25 17:28:45,15.451,36.4,306.59,44,21,0.88,few clouds,0.0,0
275,The Valley,AI,2021-08-25 17:28:45,18.217,-63.0578,305.07,70,20,5.66,few clouds,0.0,0
276,Lucapa,AO,2021-08-25 17:28:46,-8.4192,20.7447,300.14,40,75,3.19,light rain,0.1,0
277,Urusha,RU,2021-08-25 17:28:46,54.05,122.9,282.88,87,100,1.98,overcast clouds,0.0,0
278,Seoul,KR,2021-08-25 17:28:46,37.5683,126.9778,296.84,97,40,0.51,scattered clouds,0.0,0
279,Marzuq,YE,2021-08-25 17:28:47,14.4,46.4667,301.61,52,37,2.28,scattered clouds,0.0,0
280,Paoua,CF,2021-08-25 17:28:48,7.2427,16.4406,294.68,90,77,1.71,broken clouds,0.0,0
281,Okha,RU,2021-08-25 17:28:48,53.5739,142.9478,287.89,95,67,4.31,light rain,0.14,0
282,Dunedin,NZ,2021-08-25 17:28:49,-45.8742,170.5036,281.37,80,89,1.93,overcast clouds,0.0,0
283,Noshiro,JP,2021-08-25 17:28:49,40.2039,140.0242,296.65,94,100,5.26,overcast clouds,0.0,0
284,Honiara,SB,2021-08-25 17:28:49,-9.4333,159.95,297.32,86,98,2.51,overcast clouds,0.0,0
285,Ishigaki,JP,2021-08-25 17:28:50,24.3448,124.1572,301.56,77,90,4.46,overcast clouds,0.0,0
286,Qeshm,IR,2021-08-25 17:28:50,26.9581,56.2719,307.08,79,0,3.88,clear sky,0.0,0
287,Payakumbuh,ID,2021-08-25 17:28:50,-0.2202,100.6308,294.32,95,93,1.06,overcast clouds,0.0,0
288,Strizhi,RU,2021-08-25 17:28:51,58.4576,49.2867,284.81,58,11,2.83,few clouds,0.0,0
289,Takoradi,GH,2021-08-25 17:28:51,4.8845,-1.7554,299.74,76,100,3.28,overcast clouds,0.0,0
290,Meulaboh,ID,2021-08-25 17:28:52,4.1363,96.1285,298.11,88,100,0.79,moderate rain,3.89,0
291,Alta Floresta,BR,2021-08-25 17:28:52,-9.8756,-56.0861,310.05,30,40,3.09,scattered clouds,0.0,0
292,Chapais,CA,2021-08-25 17:28:52,49.7834,-74.8492,296.03,39,40,1.35,scattered clouds,0.0,0
293,Paamiut,GL,2021-08-25 17:28:53,61.994,-49.6678,279.53,94,100,2.02,light rain,0.19,0
294,Sosua,DO,2021-08-25 17:25:57,19.7667,-70.5167,306.06,66,40,4.12,scattered clouds,0.0,0
295,Trincomalee,LK,2021-08-25 17:28:53,8.5711,81.2335,301.12,70,49,5.68,scattered clouds,0.0,0
296,Itamarandiba,BR,2021-08-25 17:28:54,-17.8572,-42.8589,301.6,25,0,2.5,clear sky,0.0,0
297,Arraial Do Cabo,BR,2021-08-25 17:28:54,-22.9661,-42.0278,303.07,45,0,8.75,clear sky,0.0,0
298,Santo Antonio Do Ica,BR,2021-08-25 17:28:55,-3.1022,-67.9397,310.27,33,13,2.18,few clouds,0.0,0
299,La Barca,MX,2021-08-25 17:28:55,20.2833,-102.5667,296.68,55,100,3.4,overcast clouds,0.0,0
300,Kalia,BD,2021-08-25 17:28:56,23.0396,89.6328,300.97,86,99,3.03,overcast clouds,0.0,0
301,Kirakira,SB,2021-08-25 17:25:10,-10.4544,161.9205,298.77,82,94,4.54,overcast clouds,0.0,0
302,Oskarshamn,SE,2021-08-25 17:28:56,57.2645,16.4484,289.15,74,61,4.96,light rain,0.41,0
303,Fethiye,TR,2021-08-25 17:28:57,36.6217,29.1164,301.08,64,0,1.26,clear sky,0.0,0
304,Betsiamites,CA,2021-08-25 17:28:57,48.9413,-68.646,298.37,62,99,1.13,overcast clouds,0.0,0
305,Phuket,TH,2021-08-25 17:28:57,8.0,98.25,297.27,100,75,6.17,moderate rain,2.44,0
306,Vanavara,RU,2021-08-25 17:28:58,60.34,102.2797,286.67,97,77,1.88,broken clouds,0.0,0
307,Lompoc,US,2021-08-25 17:28:58,34.6391,-120.4579,293.06,79,90,2.57,mist,0.0,0
308,Jijiang,CN,2021-08-25 17:28:59,29.2906,106.2542,294.48,97,100,2.22,moderate rain,2.79,0
309,Maldonado,UY,2021-08-25 17:28:59,-34.6667,-54.9167,286.81,63,100,5.93,overcast clouds,0.0,0
310,Blackfoot,US,2021-08-25 17:28:59,43.1905,-112.345,300.12,23,15,1.59,few clouds,0.0,0
311,The Pas,CA,2021-08-25 17:29:00,53.8251,-101.2541,288.16,55,20,1.52,few clouds,0.0,0
312,Riyadh,SA,2021-08-25 17:28:22,24.6877,46.7219,309.23,13,7,1.42,clear sky,0.0,0
313,Aksarka,RU,2021-08-25 17:29:00,66.5606,67.7975,283.63,59,100,5.82,overcast clouds,0.0,0
314,Tilichiki,RU,2021-08-25 17:29:01,60.4667,166.1,283.76,92,93,2.75,overcast clouds,0.0,0
315,Narsaq,GL,2021-08-25 17:29:01,60.9167,-46.05,286.27,61,95,2.66,overcast clouds,0.0,0
316,Ilulissat,GL,2021-08-25 17:29:02,69.2167,-51.1,280.16,81,75,4.63,broken clouds,0.0,0
317,East London,ZA,2021-08-25 17:29:02,-33.0153,27.9116,291.67,82,0,3.6,clear sky,0.0,0
318,Kahului,US,2021-08-25 17:29:03,20.8947,-156.47,298.16,69,20,4.63,few clouds,0.0,0
319,Nichinan,JP,2021-08-25 17:29:03,31.6,131.3667,297.79,92,95,2.89,overcast clouds,0.0,0
320,Saint-Augustin,CA,2021-08-25 17:29:03,51.226,-58.6502,296.44,42,85,4.31,overcast clouds,0.0,0
321,Mae Sai,TH,2021-08-25 17:29:04,20.4335,99.8762,298.77,99,100,0.5,overcast clouds,0.0,0
322,Aljezur,PT,2021-08-25 17:29:04,37.3191,-8.8033,296.14,70,12,3.69,few clouds,0.0,0
323,Katsuura,JP,2021-08-25 17:29:04,35.1333,140.3,300.21,93,87,2.08,overcast clouds,0.0,0
324,Basco,PH,2021-08-25 17:29:05,20.4487,121.9702,302.16,71,10,4.56,clear sky,0.0,0
325,Segezha,RU,2021-08-25 17:29:05,63.7415,34.3222,283.48,66,100,4.39,overcast clouds,0.0,0
326,Broken Hill,AU,2021-08-25 17:29:06,-31.95,141.4333,281.99,76,75,4.63,broken clouds,0.0,0
327,Brejo Santo,BR,2021-08-25 17:29:06,-7.4933,-38.9872,307.54,26,100,3.88,overcast clouds,0.0,0
328,Les Cayes,HT,2021-08-25 17:29:07,18.2,-73.75,302.08,68,94,3.63,overcast clouds,0.0,0
329,Kodino,RU,2021-08-25 17:29:07,63.7198,39.6447,283.1,66,94,1.73,overcast clouds,0.0,0
330,Kaitangata,NZ,2021-08-25 17:29:07,-46.2817,169.8464,279.37,92,94,2.02,light rain,0.75,0
331,Ponta Do Sol,PT,2021-08-25 17:29:08,32.6667,-17.1,300.38,92,58,1.27,broken clouds,0.0,0
332,Quelimane,MZ,2021-08-25 17:29:08,-17.8786,36.8883,298.12,83,20,5.66,few clouds,0.0,0
333,Ekibastuz,KZ,2021-08-25 17:29:09,51.6667,75.3667,295.51,37,0,3.88,clear sky,0.0,0
334,Hammerfest,NO,2021-08-25 17:29:09,70.6634,23.6821,286.0,58,0,3.09,clear sky,0.0,0
335,Ammon,US,2021-08-25 17:29:09,43.4696,-111.9666,295.66,44,1,0.0,haze,0.0,0
336,Zaysan,KZ,2021-08-25 17:29:10,47.4667,84.8667,294.06,23,0,3.28,clear sky,0.0,0
337,Mazzarino,IT,2021-08-25 17:29:10,37.3043,14.2141,302.66,57,6,5.11,clear sky,0.0,0
338,Chulym,RU,2021-08-25 17:29:11,55.0997,80.9572,290.12,77,4,3.91,clear sky,0.0,0
339,College,US,2021-08-25 17:25:41,64.8569,-147.8028,286.25,96,90,2.06,light rain,0.64,0
340,Pokhara,NP,2021-08-25 17:29:11,28.2333,83.9833,296.35,94,92,0.98,moderate rain,3.19,0
341,Hokitika,NZ,2021-08-25 17:29:12,-42.7167,170.9667,282.94,83,100,2.49,overcast clouds,0.0,0
342,Sayyan,YE,2021-08-25 17:29:12,15.1718,44.3244,291.86,52,84,2.78,broken clouds,0.0,0
343,Shenjiamen,CN,2021-08-25 17:29:12,29.9576,122.298,299.43,92,100,4.46,overcast clouds,0.0,0
344,Zavetnoye,RU,2021-08-25 17:29:13,47.1194,43.8903,297.14,37,51,3.34,broken clouds,0.0,0
345,Shingu,JP,2021-08-25 17:29:13,33.7333,135.9833,300.88,93,84,2.8,broken clouds,0.0,0
346,San Isidro,PE,2021-08-25 17:29:14,-12.1167,-77.05,290.94,91,90,0.45,overcast clouds,0.0,0
347,Nagua,DO,2021-08-25 17:29:14,19.3832,-69.8474,306.18,70,40,6.17,scattered clouds,0.0,0
348,Soe,ID,2021-08-25 17:29:15,-9.8607,124.284,290.09,94,32,1.89,scattered clouds,0.0,0
349,Lianzhou,CN,2021-08-25 17:29:15,24.7811,112.3825,297.37,97,97,1.12,overcast clouds,0.0,0
350,Aprelevka,RU,2021-08-25 17:29:16,55.5519,37.0801,289.12,72,75,3.0,light rain,0.93,0
351,Ahipara,NZ,2021-08-25 17:29:16,-35.1667,173.1667,283.97,85,24,3.81,few clouds,0.0,0
352,Biskamzha,RU,2021-08-25 17:29:16,53.4497,89.5272,283.75,92,2,2.57,clear sky,0.0,0
353,Kavieng,PG,2021-08-25 17:29:17,-2.5744,150.7967,300.32,78,67,5.1,light rain,0.21,0
354,Urumqi,CN,2021-08-25 17:29:17,43.801,87.6005,295.68,25,0,3.0,clear sky,0.0,0
355,Bemidji,US,2021-08-25 17:29:19,47.4736,-94.8803,297.07,50,1,4.12,clear sky,0.0,0
356,Imbituba,BR,2021-08-25 17:29:19,-28.24,-48.6703,295.09,54,4,6.19,clear sky,0.0,0
357,Vanimo,PG,2021-08-25 17:29:20,-2.6741,141.3028,297.98,88,100,2.17,moderate rain,2.0,0
358,Los Llanos De Aridane,ES,2021-08-25 17:29:20,28.6585,-17.9182,297.01,88,20,4.12,few clouds,0.0,0
359,Maniwaki,CA,2021-08-25 17:28:50,46.3834,-75.966,301.36,65,97,3.09,overcast clouds,0.0,0
360,Arkhangelsk,RU,2021-08-25 17:29:21,64.5401,40.5433,280.21,93,75,0.0,broken clouds,0.0,0
361,Voh,NC,2021-08-25 17:29:21,-20.9667,164.7,292.08,91,2,2.29,clear sky,0.0,0
362,Zhicheng,CN,2021-08-25 17:29:21,30.2956,111.5047,293.87,76,100,1.35,light rain,0.24,0
363,Dingzhou,CN,2021-08-25 17:29:22,38.5131,114.9956,291.21,60,30,2.44,light rain,0.27,0
364,San Rafael Del Sur,NI,2021-08-25 17:29:22,11.8485,-86.4384,302.69,61,96,6.02,overcast clouds,0.0,0
365,Ust-Karsk,RU,2021-08-25 17:29:22,52.7011,118.8077,285.0,81,100,3.08,overcast clouds,0.0,0
366,Rudnyy,KZ,2021-08-25 17:29:23,52.9594,63.1206,296.78,45,48,1.96,scattered clouds,0.0,0
367,Zhangjiakou,CN,2021-08-25 17:29:23,40.81,114.8794,287.27,76,56,4.43,broken clouds,0.0,0
368,Acandi,CO,2021-08-25 17:29:24,8.5063,-77.2778,301.55,79,99,0.76,overcast clouds,0.0,0
369,Miri,MY,2021-08-25 17:29:24,4.4148,114.0089,296.23,94,40,1.54,moderate rain,3.55,0
370,Rabo De Peixe,PT,2021-08-25 17:29:24,37.8,-25.5833,295.88,60,20,8.75,few clouds,0.0,0
371,Kathu,TH,2021-08-25 17:29:25,7.9178,98.3332,297.05,77,100,6.63,moderate rain,3.46,0
372,Shimoda,JP,2021-08-25 17:29:25,34.6667,138.95,299.49,93,41,3.99,scattered clouds,0.0,0
373,Matara,LK,2021-08-25 17:29:26,5.9485,80.5353,298.62,87,30,3.14,scattered clouds,0.0,0
374,Sergeyevka,KZ,2021-08-25 17:29:26,53.88,67.4158,296.74,49,2,3.58,clear sky,0.0,0
375,Yatou,CN,2021-08-25 17:29:26,37.15,122.3833,294.2,77,99,2.34,overcast clouds,0.0,0
376,Carlagan,PH,2021-08-25 17:29:27,14.975,122.0456,299.94,82,88,2.58,overcast clouds,0.0,0
377,Chara,RU,2021-08-25 17:29:27,56.9064,118.2631,281.18,87,99,0.4,overcast clouds,0.0,0
378,Lorengau,PG,2021-08-25 17:29:28,-2.0226,147.2712,299.34,83,100,3.81,light rain,1.0,0
379,Marawi,PH,2021-08-25 17:29:28,7.9986,124.2928,291.84,90,100,0.83,overcast clouds,0.0,0
380,Torbay,CA,2021-08-25 17:29:28,47.6666,-52.7314,298.86,79,75,5.66,broken clouds,0.0,0
381,Shu,KZ,2021-08-25 17:29:29,43.5983,73.7614,299.04,23,4,4.05,clear sky,0.0,0
382,Mati,PH,2021-08-25 17:29:29,6.9551,126.2166,298.12,91,83,0.8,broken clouds,0.0,0
383,Gamba,GA,2021-08-25 17:29:30,-2.65,10.0,297.9,78,26,4.39,scattered clouds,0.0,0
384,Concepcion Del Oro,MX,2021-08-25 17:29:30,24.6333,-101.4167,294.71,47,8,3.18,clear sky,0.0,0
385,Peniche,PT,2021-08-25 17:29:30,39.3558,-9.3811,297.53,80,60,6.2,broken clouds,0.0,0
386,Korla,CN,2021-08-25 17:29:31,41.7597,86.1469,299.93,23,88,4.25,overcast clouds,0.0,0
387,Nioro,GM,2021-08-25 17:29:31,13.35,-15.75,297.29,94,96,3.77,overcast clouds,0.0,0
388,Mazagao,BR,2021-08-25 17:29:32,-0.115,-51.2894,305.18,57,62,2.72,broken clouds,0.0,0
389,Mana,GF,2021-08-25 17:29:32,5.6592,-53.7767,303.59,60,8,4.56,clear sky,0.0,0
390,Tamandare,BR,2021-08-25 17:29:32,-8.7597,-35.1047,298.73,75,71,6.18,broken clouds,0.0,0
391,Cap Malheureux,MU,2021-08-25 17:29:33,-19.9842,57.6142,294.42,70,12,2.24,few clouds,0.0,0
392,Rocky Mountain House,CA,2021-08-25 17:29:33,52.3668,-114.9188,290.01,58,0,1.54,clear sky,0.0,0
393,Petropavlovsk-Kamchatskiy,RU,2021-08-25 17:29:33,53.0452,158.6483,284.48,100,90,2.0,fog,0.0,0
394,Yantal,RU,2021-08-25 17:29:34,56.8471,105.2542,281.63,75,36,0.91,scattered clouds,0.0,0
395,Sharjah,AE,2021-08-25 17:24:47,25.3573,55.4033,309.14,59,0,2.06,clear sky,0.0,0
396,Miandrivazo,MG,2021-08-25 17:29:34,-19.5167,45.4667,297.53,52,0,0.39,clear sky,0.0,0
397,Las Margaritas,MX,2021-08-25 17:29:35,16.3167,-91.9833,296.64,56,87,4.36,overcast clouds,0.0,0
398,Zhezkazgan,KZ,2021-08-25 17:29:35,47.8043,67.7144,300.3,26,47,4.19,scattered clouds,0.0,0
399,Sinnamary,GF,2021-08-25 17:29:36,5.3833,-52.95,303.32,60,6,4.06,clear sky,0.0,0
400,Eyl,SO,2021-08-25 17:29:36,7.9803,49.8164,298.85,82,32,9.99,scattered clouds,0.0,0
401,Selizharovo,RU,2021-08-25 17:29:36,56.8519,33.4487,284.7,70,21,2.62,few clouds,0.0,0
402,Vallenar,CL,2021-08-25 17:29:37,-28.5708,-70.7581,288.27,44,60,2.08,broken clouds,0.0,0
403,San Patricio,US,2021-08-25 17:29:37,28.017,-97.5169,307.6,45,4,3.98,clear sky,0.0,0
404,Phan Thiet,VN,2021-08-25 17:29:37,10.9333,108.1,297.58,91,100,2.63,overcast clouds,0.0,0
405,Kaeo,NZ,2021-08-25 17:29:38,-35.1,173.7833,285.55,79,53,4.0,broken clouds,0.0,0
406,Bubaque,GW,2021-08-25 17:29:38,11.2833,-15.8333,300.17,81,82,4.81,moderate rain,1.07,0
407,Camiri,BO,2021-08-25 17:29:39,-20.05,-63.5167,290.03,45,90,2.06,overcast clouds,0.0,0
408,Kargasok,RU,2021-08-25 17:29:39,59.0556,80.8572,294.1,71,69,2.66,broken clouds,0.0,0
409,Teya,RU,2021-08-25 17:29:40,60.3778,92.6267,288.92,98,99,0.91,light rain,0.16,0
410,Bonavista,CA,2021-08-25 17:29:40,48.6499,-53.1147,299.15,90,82,7.21,broken clouds,0.0,0
411,Aars,DK,2021-08-25 17:29:41,56.804,9.5144,294.83,59,43,4.42,scattered clouds,0.0,0
412,Mehamn,NO,2021-08-25 17:29:41,71.0357,27.8492,284.25,81,20,5.14,few clouds,0.0,0
413,Battle Creek,US,2021-08-25 17:29:42,42.3212,-85.1797,303.8,69,20,3.6,few clouds,0.0,0
414,Rawson,AR,2021-08-25 17:29:42,-43.3002,-65.1023,286.25,35,32,10.21,scattered clouds,0.0,0
415,Pyaozerskiy,RU,2021-08-25 17:29:42,65.8333,31.1667,281.9,69,100,3.23,overcast clouds,0.0,0
416,Ankang,CN,2021-08-25 17:25:28,32.68,109.0172,291.18,96,100,1.44,overcast clouds,0.0,0
417,Gorom-Gorom,BF,2021-08-25 17:29:43,14.4439,-0.2361,308.38,38,100,3.73,overcast clouds,0.0,0
418,Isangel,VU,2021-08-25 17:29:43,-19.55,169.2667,295.25,83,20,5.84,few clouds,0.0,0
419,Shitanjing,CN,2021-08-25 17:29:44,39.2342,106.3439,289.21,33,56,0.57,broken clouds,0.0,0
420,Palia Kalan,IN,2021-08-25 17:29:44,28.45,80.5833,299.7,92,100,2.21,overcast clouds,0.0,0
421,Moerai,PF,2021-08-25 17:29:44,-22.4333,-151.3333,296.82,87,2,6.36,light rain,0.19,0
422,Mogadishu,SO,2021-08-25 17:29:45,2.0371,45.3438,298.16,83,52,8.21,light rain,0.18,0
423,Rorvik,NO,2021-08-25 17:29:45,64.8621,11.2373,286.14,87,40,7.72,scattered clouds,0.0,0
424,Dekar,BW,2021-08-25 17:29:46,-21.5333,21.9333,299.68,24,33,3.78,scattered clouds,0.0,0
425,Tessalit,ML,2021-08-25 17:29:46,20.1986,1.0114,310.18,19,71,4.0,broken clouds,0.0,0
426,Chicama,PE,2021-08-25 17:29:46,-7.8447,-79.1469,289.45,64,89,4.48,overcast clouds,0.0,0
427,Xichang,CN,2021-08-25 17:29:47,27.8964,102.2634,292.8,96,100,0.54,light rain,0.75,0
428,Touros,BR,2021-08-25 17:29:47,-5.1989,-35.4608,302.65,64,8,8.76,clear sky,0.0,0
429,Hambantota,LK,2021-08-25 17:29:48,6.1241,81.1185,299.83,80,36,6.0,scattered clouds,0.0,0
430,Galesong,ID,2021-08-25 17:29:48,-5.3166,119.3661,295.16,73,85,2.56,overcast clouds,0.0,0
431,Karratha,AU,2021-08-25 17:29:48,-20.7377,116.8463,294.99,41,1,4.88,clear sky,0.0,0
432,Guilin,CN,2021-08-25 17:27:03,25.2819,110.2864,299.21,86,98,0.05,overcast clouds,0.0,0
433,Klaksvik,FO,2021-08-25 17:29:49,62.2266,-6.589,285.66,97,100,2.63,overcast clouds,0.0,0
434,Mareeba,AU,2021-08-25 17:29:49,-17.0,145.4333,292.55,90,43,0.95,scattered clouds,0.0,0
435,Celestun,MX,2021-08-25 17:29:50,20.8667,-90.4,303.68,62,74,2.19,broken clouds,0.0,0
436,Cabras,IT,2021-08-25 17:29:50,39.93,8.5314,299.21,67,60,4.96,broken clouds,0.0,0
437,Sorland,NO,2021-08-25 17:29:51,67.667,12.6934,285.19,87,7,10.01,clear sky,0.0,0
438,Gazanjyk,TM,2021-08-25 17:29:51,39.2446,55.5154,306.23,15,5,3.0,clear sky,0.0,0
439,Mnogovershinnyy,RU,2021-08-25 17:29:52,53.9353,139.9242,287.36,98,97,0.45,overcast clouds,0.0,0
440,Altamira,BR,2021-08-25 17:29:52,-3.2033,-52.2064,307.2,52,75,3.6,broken clouds,0.0,0
441,Kachug,RU,2021-08-25 17:29:52,53.9606,105.8817,285.1,65,100,1.64,overcast clouds,0.0,0
442,Toyooka,JP,2021-08-25 17:29:53,35.5333,134.8333,297.21,95,81,2.19,broken clouds,0.0,0
443,Port Hardy,CA,2021-08-25 17:29:53,50.6996,-127.4199,283.25,93,75,1.54,mist,0.0,0
444,Ben Tre,VN,2021-08-25 17:29:53,10.2333,106.3833,296.65,96,100,0.66,overcast clouds,0.0,0
445,Balkanabat,TM,2021-08-25 17:29:54,39.5108,54.3671,307.59,16,18,1.63,few clouds,0.0,0
446,Strezhevoy,RU,2021-08-25 17:29:54,60.7333,77.5889,294.14,64,40,2.75,scattered clouds,0.0,0
447,Ixtapa,MX,2021-08-25 17:29:55,20.7,-105.2,302.72,70,40,1.03,scattered clouds,0.0,0
448,Nemuro,JP,2021-08-25 17:29:55,43.3236,145.575,288.66,99,100,7.16,moderate rain,2.73,0
449,Barcelos,PT,2021-08-25 17:29:56,41.5388,-8.6151,297.51,66,100,2.63,overcast clouds,0.0,0
450,Aquiraz,BR,2021-08-25 17:29:56,-3.9014,-38.3911,303.2,59,55,7.46,broken clouds,0.0,0
451,Adrar,MR,2021-08-25 17:29:57,20.5022,-10.0711,315.61,9,26,5.51,scattered clouds,0.0,0
452,Cleethorpes,GB,2021-08-25 17:29:57,53.5605,-0.0323,292.58,82,90,8.75,overcast clouds,0.0,0
453,Baruun-Urt,MN,2021-08-25 17:29:57,46.6806,113.2792,282.96,88,100,9.2,light rain,0.42,0
454,Gambiran,ID,2021-08-25 17:29:58,-6.7988,111.4951,296.55,70,22,2.71,few clouds,0.0,0
455,Otane,NZ,2021-08-25 17:29:58,-39.8833,176.6333,276.14,87,0,1.28,clear sky,0.0,0
456,Teahupoo,PF,2021-08-25 17:29:59,-17.8333,-149.2667,294.13,71,61,7.67,broken clouds,0.0,0
457,Samarai,PG,2021-08-25 17:29:59,-10.6167,150.6667,298.88,83,64,5.87,broken clouds,0.0,0
458,Roma,US,2021-08-25 17:29:59,43.2128,-75.4557,304.79,60,1,2.06,clear sky,0.0,0
459,Kampong Thum,KH,2021-08-25 17:30:00,12.7111,104.8887,297.25,95,100,3.26,moderate rain,2.37,0
460,Kruszwica,PL,2021-08-25 17:30:00,52.6756,18.3313,291.05,51,79,5.09,broken clouds,0.0,0
461,Zdvinsk,RU,2021-08-25 17:30:00,54.7021,78.661,292.06,62,0,3.9,clear sky,0.0,0
462,Provideniya,RU,2021-08-25 17:30:01,64.3833,-173.3,278.87,76,100,4.4,overcast clouds,0.0,0
463,Montrose,US,2021-08-25 17:30:01,38.4166,-108.2673,296.69,13,0,3.18,clear sky,0.0,0
464,Soc Trang,VN,2021-08-25 17:30:04,9.6033,105.98,297.29,92,100,2.18,light rain,0.12,0
465,Bardiyah,LY,2021-08-25 17:30:04,31.7561,25.0865,299.62,64,0,5.78,clear sky,0.0,0
466,Stokmarknes,NO,2021-08-25 17:30:05,68.5646,14.9108,287.14,67,20,1.54,few clouds,0.0,0
467,Tonj,SS,2021-08-25 17:30:05,7.2737,28.6822,295.53,87,81,0.58,light rain,0.21,0
468,Mount Isa,AU,2021-08-25 17:30:06,-20.7333,139.5,286.02,24,0,3.6,clear sky,0.0,0
469,Haines Junction,CA,2021-08-25 17:30:06,60.7522,-137.5108,285.12,66,100,0.51,overcast clouds,0.0,0
470,Ambilobe,MG,2021-08-25 17:30:06,-13.2,49.05,293.17,84,3,2.04,clear sky,0.0,0
471,Guozhen,CN,2021-08-25 17:30:07,34.3659,107.359,294.75,49,90,1.26,overcast clouds,0.0,0
472,Plouzane,FR,2021-08-25 17:30:07,48.3833,-4.6167,295.2,75,0,8.23,clear sky,0.0,0
